"사용일자","노선명","역ID","역명","승차총승객수","하차총승객수","등록일자"
"20190803","4호선","0413","쌍문","23274","20081","20190806"
"20190803","4호선","0414","수유(강북구청)","28681","28279","20190806"
"20190803","4호선","0415","미아(서울사이버대학)","11761","10518","20190806"
"20190803","4호선","0416","미아사거리","24003","23140","20190806"
"20190803","4호선","0417","길음","15797","14549","20190806"
"20190803","4호선","0418","성신여대입구(돈암)","19001","18496","20190806"
"20190803","4호선","0419","한성대입구(삼선교)","11509","10611","20190806"
"20190803","4호선","0420","혜화","36951","39821","20190806"
"20190803","4호선","0421","동대문","18992","18533","20190806"
"20190803","4호선","0422","동대문역사문화공원","20321","17274","20190806"
"20190803","4호선","0423","충무로","16842","16806","20190806"
"20190803","4호선","0424","명동","31936","35882","20190806"
"20190803","4호선","0425","회현(남대문시장)","26231","27192","20190806"
"20190803","4호선","0426","서울역","8074","20115","20190806"
"20190803","4호선","0427","숙대입구(갈월)","10657","10046","20190806"
"20190803","4호선","0428","삼각지","2768","3794","20190806"
"20190803","4호선","0429","신용산","10742","11401","20190806"
"20190803","4호선","0430","이촌(국립중앙박물관)","9554","9729","20190806"
"20190803","4호선","0431","동작(현충원)","1896","2052","20190806"
"20190803","4호선","0432","총신대입구(이수)","16009","17260","20190806"
"20190803","4호선","0433","사당","24068","19941","20190806"
"20190803","4호선","0434","남태령","1219","775","20190806"
"20190803","5호선","2511","방화","5266","4852","20190806"
"20190803","5호선","2512","개화산","4059","3945","20190806"
"20190803","5호선","2513","김포공항","8278","7748","20190806"
"20190803","5호선","2514","송정","6812","6800","20190806"
"20190803","5호선","2515","마곡","3466","3218","20190806"
"20190803","5호선","2516","발산","10987","11932","20190806"
"20190803","5호선","2517","우장산","10451","10195","20190806"
"20190803","5호선","2518","화곡","20871","18991","20190806"
"20190803","5호선","2519","까치산","22028","20560","20190806"
"20190803","5호선","2520","신정(은행정)","8320","6122","20190806"
"20190803","5호선","2521","목동","12382","12936","20190806"
"20190803","5호선","2522","오목교(목동운동장앞)","18600","19616","20190806"
"20190803","5호선","2523","양평","3479","3231","20190806"
"20190803","5호선","2524","영등포구청","1758","1669","20190806"
"20190803","5호선","2525","영등포시장","7255","7363","20190806"
"20190803","5호선","2526","신길","2143","2300","20190806"
"20190803","5호선","2527","여의도","8843","10268","20190806"
"20190803","5호선","2528","여의나루","11232","11464","20190806"
"20190803","5호선","2529","마포","7568","7401","20190806"
"20190803","5호선","2530","공덕","7346","7434","20190806"
"20190803","5호선","2531","애오개","4128","3975","20190806"
"20190803","5호선","2532","충정로(경기대입구)","2178","1862","20190806"
"20190803","5호선","2533","서대문","8814","8562","20190806"
"20190803","5호선","2534","광화문(세종문화회관)","26840","26051","20190806"
"20190803","5호선","2535","종로3가","14793","14097","20190806"
"20190803","5호선","2536","을지로4가","2381","2547","20190806"
"20190803","5호선","2537","동대문역사문화공원","1310","1547","20190806"
"20190803","5호선","2538","청구","2727","2414","20190806"
"20190803","5호선","2539","신금호","4404","4373","20190806"
"20190803","5호선","2540","행당","6304","5451","20190806"
"20190803","5호선","2541","왕십리(성동구청)","3728","4700","20190806"
"20190803","5호선","2542","마장","4229","3871","20190806"
"20190803","5호선","2543","답십리","10578","9555","20190806"
"20190803","5호선","2544","장한평","11900","11588","20190806"
"20190803","5호선","2545","군자(능동)","8103","8948","20190806"
"20190803","5호선","2546","아차산(어린이대공원후문)","10905","10451","20190806"
"20190803","5호선","2547","광나루(장신대)","10658","10015","20190806"
"20190803","5호선","2548","천호(풍납토성)","17374","17575","20190806"
"20190803","5호선","2549","강동","14656","12865","20190806"
"20190803","5호선","2550","길동","5448","5524","20190806"
"20190803","5호선","2551","굽은다리(강동구민회관앞)","7583","7005","20190806"
"20190803","5호선","2552","명일","5855","5745","20190806"
"20190803","5호선","2553","고덕","6169","5921","20190806"
"20190803","5호선","2554","상일동","7763","6845","20190806"
"20190803","5호선","2555","둔촌동","6500","6432","20190806"
"20190803","5호선","2556","올림픽공원(한국체대)","4855","4571","20190806"
"20190803","5호선","2557","방이","5520","5372","20190806"
"20190803","5호선","2558","오금","2241","2147","20190806"
"20190803","5호선","2559","개롱","4944","5039","20190806"
"20190803","5호선","2560","거여","5234","4971","20190806"
"20190803","5호선","2561","마천","3992","4040","20190806"
"20190803","6호선","2611","응암","12965","12669","20190806"
"20190803","6호선","2612","역촌","3226","3357","20190806"
"20190803","6호선","2613","불광","4916","4631","20190806"
"20190803","6호선","2614","독바위","2152","2312","20190806"
"20190803","6호선","2615","연신내","2","0","20190806"
"20190803","6호선","2616","구산","5754","4456","20190806"
"20190803","6호선","2617","새절(신사)","9522","8793","20190806"
"20190803","6호선","2618","증산(명지대앞)","7744","7246","20190806"
"20190803","6호선","2619","디지털미디어시티","7218","7515","20190806"
"20190803","6호선","2620","월드컵경기장(성산)","5242","5629","20190806"
"20190803","6호선","2621","마포구청","9952","8293","20190806"
"20190803","6호선","2622","망원","11233","12053","20190806"
"20190803","6호선","2623","합정","13675","12291","20190806"
"20190803","6호선","2624","상수","9388","11691","20190806"
"20190803","6호선","2625","광흥창(서강)","5710","5185","20190806"
"20190803","6호선","2626","대흥(서강대앞)","5591","5757","20190806"
"20190803","6호선","2627","공덕","10163","10083","20190806"
"20190803","6호선","2628","효창공원앞","4399","3951","20190806"
"20190803","6호선","2629","삼각지","6035","4261","20190806"
"20190803","6호선","2630","녹사평(용산구청)","5644","6189","20190806"
"20190803","6호선","2631","이태원","18662","24599","20190806"
"20190803","6호선","2632","한강진","8044","9786","20190806"
"20190803","6호선","2633","버티고개","1659","1636","20190806"
"20190803","6호선","2634","약수","2641","2552","20190806"
"20190803","6호선","2635","청구","2419","2456","20190806"
"20190803","6호선","2636","신당","5742","4826","20190806"
"20190803","6호선","2637","동묘앞","8191","7725","20190806"
"20190803","6호선","2639","보문","5313","4638","20190806"
"20190803","6호선","2640","안암(고대병원앞)","11516","10169","20190806"
"20190803","6호선","2641","고려대(종암)","6424","6395","20190806"
"20190803","6호선","2642","월곡(동덕여대)","8756","8223","20190806"
"20190803","6호선","2643","상월곡(한국과학기술연구원)","4100","3580","20190806"
"20190803","6호선","2644","돌곶이","6165","5490","20190806"
"20190803","6호선","2645","석계","9571","9038","20190806"
"20190803","6호선","2646","태릉입구","4096","4593","20190806"
"20190803","6호선","2647","화랑대(서울여대입구)","8085","6146","20190806"
"20190803","6호선","2648","봉화산(서울의료원)","6308","5930","20190806"
"20190803","7호선","2711","장암","2048","1357","20190806"
"20190803","7호선","2712","도봉산","6927","9122","20190806"
"20190803","7호선","2713","수락산","11677","10983","20190806"
"20190803","7호선","2714","마들","8748","7986","20190806"
"20190803","7호선","2715","노원","17607","18511","20190806"
"20190803","7호선","2716","중계","10377","9325","20190806"
"20190803","7호선","2717","하계","13475","12633","20190806"
"20190803","7호선","2718","공릉(서울과학기술대)","8791","8538","20190806"
"20190803","7호선","2719","태릉입구","6520","5856","20190806"
"20190803","7호선","2720","먹골","7538","7186","20190806"
"20190803","7호선","2721","중화","8307","7773","20190806"
"20190803","7호선","2722","상봉(시외버스터미널)","13567","12852","20190806"
"20190803","7호선","2723","면목","11700","10938","20190806"
"20190803","7호선","2724","사가정","12302","11666","20190806"
"20190803","7호선","2725","용마산","4538","4246","20190806"
"20190803","7호선","2727","군자(능동)","10914","8184","20190806"
"20190803","7호선","2728","어린이대공원(세종대)","10390","9549","20190806"
"20190803","7호선","2729","건대입구","13807","14625","20190806"
"20190803","7호선","2730","뚝섬유원지","9099","8784","20190806"
"20190803","7호선","2731","청담","11318","12078","20190806"
"20190803","7호선","2732","강남구청","8471","9298","20190806"
"20190803","7호선","2733","학동","9482","9929","20190806"
"20190803","7호선","2734","논현","10644","11823","20190806"
"20190803","7호선","2735","반포","5122","4723","20190806"
"20190803","7호선","2736","고속터미널","19629","14974","20190806"
"20190803","7호선","2737","내방","7597","7692","20190806"
"20190803","7호선","2738","이수","12197","12058","20190806"
"20190803","7호선","2739","남성","8193","7288","20190806"
"20190803","7호선","2740","숭실대입구(살피재)","8802","8492","20190806"
"20190803","7호선","2741","상도","8234","7432","20190806"
"20190803","7호선","2742","장승배기","7784","7337","20190806"
"20190803","7호선","2743","신대방삼거리","11524","10725","20190806"
"20190803","7호선","2744","보라매","6611","6297","20190806"
"20190803","7호선","2745","신풍","8373","8049","20190806"
"20190803","7호선","2746","대림(구로구청)","9446","10117","20190806"
"20190803","7호선","2747","남구로","9500","9932","20190806"
"20190803","7호선","2748","가산디지털단지","16554","15089","20190806"
"20190803","7호선","2749","철산","17240","17223","20190806"
"20190803","7호선","2750","광명사거리","19636","19392","20190806"
"20190803","7호선","2751","천왕","6458","5824","20190806"
"20190803","7호선","2752","온수(성공회대입구)","6024","5970","20190806"
"20190803","7호선","2753","까치울","5050","4877","20190806"
"20190803","7호선","2754","부천종합운동장","3035","2591","20190806"
"20190803","7호선","2755","춘의","5000","4717","20190806"
"20190803","7호선","2756","신중동","10200","9903","20190806"
"20190803","7호선","2757","부천시청","10007","9779","20190806"
"20190803","7호선","2758","상동","11169","11328","20190806"
"20190803","7호선","2759","삼산체육관","3869","3718","20190806"
"20190803","7호선","2760","굴포천","6531","6859","20190806"
"20190803","7호선","2761","부평구청","7453","6264","20190806"
